x,y,zx,zy,zxy,ncd
f0,f1,0,0,0,0.2702260800291966
f0,f2,0,0,0,0.6758893813831163
f0,f3,0,0,0,1.0
f1,f2,0,0,0,0.4242306330396632
f1,f3,0,0,0,0.7408650054259557
f2,f3,0,0,0,0.36007488747118715
